0.39030255270798453	1.0	0.01	3.663353091382223e-5	1.203483547058938e-7	2.864287805190426e-10	-3.2780058782037034e-13	-2.176728877365935e-14	-5.547288650552909e-16	-1.716263367602633e-16	-3.202339683034688e-17	-2.4019834090982143e-17	3.0119791038140776e-17	-7.744030615491512e-17	1.1178970516153765e-17	3.601963357474312e-17	9.485382099405749e-17	6.835558780200731e-17	-1.8312419567339902e-16	-2.6291296815586687e-17	2.0785347395826715e-17	7.351783054850372e-17	1.0288594299326518e-17	6.487578169007252e-17	5.088974099370084e-17	8.269132288923731e-17	-1.87044612831882e-16	-2.81231687186465e-17	1.5874454428937897e-16	3.1397726233517434e-17	-8.538384480336845e-17	-1.9063709894759566e-16	-4.819138341930916e-17	2.4973414686459134e-16	6.148401688325122e-17	-7.191567729912543e-17	1.7587891067558463e-16	2.078041979641117e-16
0.3903027851286275	1.0	0.012800000000237165	6.002464627688319e-5	2.5244481264505184e-7	7.693542575298769e-10	-1.1258748601724362e-12	-4.0501759661985146e-14	-3.449278958928468e-16	-3.671342216034838e-17	1.52398260478595e-16	-7.62993101219581e-17	1.3445390814436814e-16	-3.371576631355933e-16	1.3503678139274902e-16	-1.6348940583534703e-16	2.3402505339391616e-16	-3.0894116567263215e-16	7.16815362316859e-16	-7.524403384241991e-16	1.3692756824460834e-15	-1.9282739452960675e-15	2.228285008018774e-15	-2.0022388833216457e-15	1.4951322515541624e-15	-1.6331958289386418e-15	2.4854271276779646e-15	-3.3183274625206126e-15	3.261493822124118e-15	-2.4499726168382835e-15	9.074170840317882e-16	8.947352865983238e-16	-1.8453504030381643e-15	1.7488955389272727e-15	1.3977184666430705e-15	-7.11352358831048e-15	1.166733165223196e-14	-1.2471722840048021e-14
0.3903030747025891	1.0	0.015600000000242394	8.916560168773222e-5	4.571201655120583e-7	1.6988965485189535e-9	-3.0134870909477072e-12	-1.333669891001741e-13	-1.529055824249243e-15	-4.803104047962755e-17	1.559776381366327e-16	-1.898655596029009e-16	7.599785559726241e-17	-1.6155443042356153e-16	6.994989647057779e-17	1.6818177586356443e-16	-3.982572535461266e-16	4.3365163319144877e-16	-6.576218798004903e-16	7.793379202296991e-16	-1.64576164539201e-16	-7.798474818637745e-16	1.5614501226072477e-15	-1.6964802163452211e-15	1.6135667309444027e-15	-1.2882846867423828e-15	7.93301649531136e-16	-4.456334844051024e-16	8.972502200452034e-16	-1.881432851502204e-15	2.3982909638916303e-15	-2.3274422512725125e-15	2.0000186785830425e-15	5.864805080753821e-16	-6.414819038637724e-15	1.1951760287742872e-14	-1.2326015058841893e-14	9.116722671331113e-15
0.39030342147425956	1.0	0.01840000000024602	0.00012405945304991577	7.503325189469896e-7	3.2915221362839133e-9	-6.841077285144909e-12	-3.58994877715944e-13	-4.822465975145518e-15	7.144415869731146e-17	1.057597324586002e-16	8.895105540124547e-17	-2.782596868303975e-17	2.028863322005207e-16	-7.884827245563683e-17	-7.427824737823204e-17	-1.2318620109779131e-16	-4.2525853342455405e-17	7.69484079209479e-18	1.5982167313900445e-16	-4.0557517988367837e-16	6.699671808859033e-16	-3.9526775485943704e-16	-2.4604329426661076e-16	5.377874518484526e-16	-9.70858204767995e-16	1.285479220622255e-15	-1.397119286255877e-15	8.959142931792783e-16	-7.132612141642155e-16	1.093777642527115e-16	5.894095569053779e-16	-6.989083309304856e-17	-1.1431417916716242e-15	1.3758351050735068e-16	3.1391284441305314e-15	-4.459247199605718e-15	3.5454703107353725e-15
0.39030382549679304	1.0	0.021200000000000056	0.00016470986026796662	1.148088237751343e-6	5.807654475182165e-9	-1.3800709437703257e-11	-8.393365535377995e-13	-1.2963391966968952e-14	-6.160368728731421e-17	4.080127204589593e-17	1.300534714260621e-16	1.8255876948933107e-17	-7.235129323351329e-17	1.0082396395027029e-16	-1.8207477115332583e-16	4.109308183927097e-16	-1.4227447966880644e-16	5.004001475226833e-16	-5.147562886233497e-16	2.7446239542119935e-16	-1.0102690258290085e-16	-5.223898861376832e-16	1.0079441019490099e-15	-1.872771049988458e-15	2.3668871113140125e-15	-3.0928520317006344e-15	4.308010997551875e-15	-5.290554496769823e-15	5.587261421187099e-15	-4.1877365377893715e-15	1.970376989924522e-15	3.095588283278102e-16	7.309868136980153e-17	-8.776814106865372e-16	6.57492051696951e-16	7.358002804320226e-16	-1.848898882900147e-15
0.3903042868321415	1.0	0.024000000000000056	0.00021112108824380366	1.6664506814626792e-6	9.552321093665636e-9	-2.547138803577133e-11	-1.7650503109543076e-12	-3.0808907911162553e-14	-3.562695859933768e-16	7.270123531545675e-17	-1.202982003246868e-16	2.411653690154976e-16	-6.949654306846527e-17	-9.658756885596364e-17	4.4828856383390847e-17	1.0307569617432608e-16	-2.5034104060548057e-16	3.172361334352738e-16	-1.7815587855719438e-17	2.027778645229629e-17	1.611017796607112e-16	-1.885444013725881e-16	3.2313594649779157e-17	5.376463076310604e-16	-8.595805626766661e-16	8.608988221169994e-16	-1.8191081489987904e-16	-1.2932195776325127e-15	2.5891203469731317e-15	-2.8586174589507515e-15	2.858963747884782e-15	-2.5159598104954693e-15	1.1718436575465312e-15	2.106299532669509e-15	-4.418700047239366e-15	3.7401520446743506e-15	-1.5194242042704257e-15
0.3903048055510708	1.0	0.026800000000000056	0.0002632980078520448	2.3215489610931255e-6	1.4875939359450024e-8	-4.3854537955289445e-11	-3.418028110829017e-12	-6.699858766553157e-14	-7.350470966441361e-16	-1.330241289722925e-16	-3.5522767102592315e-18	1.7581907229522663e-16	-1.2372546607666396e-16	2.3697667102256446e-16	-1.0386887885375982e-16	6.854613070235709e-18	-3.450668140058251e-16	2.5807726203388314e-16	1.921424428349738e-17	-2.09523658665628e-16	-1.99079489039117e-16	7.085269003934628e-16	-1.1927426514438088e-15	1.723361395732744e-15	-2.238538006930695e-15	2.2079604306693047e-15	-1.5485571100052268e-15	7.988582185538161e-16	-4.496079722424978e-16	2.257427289700473e-16	1.112472071427313e-16	-9.825960789298342e-16	1.5402012544916074e-15	-4.1300859610874424e-16	-1.7596582816085444e-15	2.8795108639010047e-15	-2.8402843847035576e-15
0.39030538173318785	1.0	0.029600000000000085	0.00032124609709418135	3.1295867407426326e-6	2.217521400400352e-8	-7.139973545043943e-11	-6.19601365764982e-12	-1.341049785497196e-13	-1.8493724316361846e-15	-3.003403404962428e-17	-9.204784458607077e-17	-6.055345523644783e-17	1.1462609267853489e-17	1.917122935358637e-17	-1.0633797356454667e-17	-2.6036491459926187e-16	5.111759824398976e-16	-6.955788108948384e-16	8.86574851072576e-16	-2.396496519779949e-16	1.5169988902586614e-17	2.4159583285585455e-16	-4.775211518307727e-16	5.876879057120821e-16	-8.16080724796434e-16	8.002751212091902e-16	-1.5703462904870698e-16	-5.822923474634696e-16	1.0185667626768402e-15	-1.2597272754206484e-15	2.7070699355981664e-15	-4.100979714544266e-15	4.21163535111258e-15	-2.5816166176070403e-15	7.457573891836487e-16	1.0848597471883326e-15	-2.0252598180344838e-15
0.3903060154669624	1.0	0.03240000000000011	0.0003849714423807637	4.106851076440841e-6	3.189415049079475e-8	-1.1102081249718942e-10	-1.0640557755490562e-11	-2.522565152904517e-13	-3.724462191520527e-15	-1.4908823469864788e-16	-1.4451698963853657e-16	-5.844371822813436e-17	-6.38380035398526e-17	1.2069797498735677e-16	1.1364058741895332e-16	1.0218733305441438e-16	8.144795694671559e-17	-9.978842433204019e-18	-1.3947792820688093e-16	4.295518350546945e-17	2.951031404325668e-17	3.329968848103238e-17	-3.026130866153361e-16	1.3603670419189063e-16	-6.597254642182974e-16	1.1144603771768667e-15	-9.026100130783608e-16	-2.781354632937927e-16	2.2783602838977927e-15	-4.2565584661644874e-15	5.1090371770610226e-15	-2.603782637319782e-15	-4.928869592709334e-15	1.3662338609604593e-14	-1.6986233565249953e-14	1.3689717076381309e-14	-8.33055293152781e-15
0.3903067068497561	1.0	0.03520000000000011	0.0004544807399604704	5.269721305623784e-6	4.452518572819592e-8	-1.6609609464961896e-10	-1.7467005044333694e-11	-4.504414424094311e-13	-7.251335512871444e-15	8.816423225872834e-17	-3.926542136552999e-17	-1.1457111107552152e-18	-1.14991484754105e-16	1.625461643331279e-16	-1.8343082336690898e-16	3.742240115823517e-16	-3.72037255332221e-16	4.367763393600601e-16	4.7762257361999236e-17	-4.1551600430187666e-16	7.498250322260265e-16	-7.149841431642028e-16	1.7122260605570432e-16	2.321314922235234e-16	-2.8283481076366215e-16	-7.1192764218356555e-16	1.6686864178408914e-15	-2.1153466226106876e-15	1.2081918110732461e-15	-7.801294900462923e-17	1.4226659574547145e-15	-4.791204143891118e-15	1.021331936121914e-14	-1.6447408379838768e-14	2.0919261667728512e-14	-2.1320540281958282e-14	1.909537565047435e-14
