0.39030255270759606	0.9999999999819608	0.009999999450390472	3.663352566486525e-5	1.2034834487027462e-7	2.8640721576172245e-10	-3.287791939439305e-13	-9.23119992407301e-15	-1.8758746161927823e-16	-4.5191349557934975e-18	-9.957112676164468e-19	-6.677298240589043e-17	-1.5990274261957474e-16	-5.276735906226916e-17	-1.670146979481273e-17	-1.0935924137105998e-16	-1.385001183087439e-16	-2.7358072052482035e-17	4.4568196318682946e-17	1.5070149531265594e-16	-1.852776433711578e-17	1.2784605756767817e-17	6.464334113498979e-17	-9.675309919241004e-19	-5.933986291469976e-17	-8.936911704514258e-17	-3.4756381245573167e-17	-8.371547008122086e-17	2.0178046279467526e-18	-1.5161315633096172e-16	-1.187408129376248e-16	-1.6680036561681843e-16	-1.6647677601054195e-16	-1.2801203891257093e-16	-5.320870918546184e-18	4.008074411601146e-17	1.2862481386293986e-17	-4.877909274985645e-17	-1.1233015289431564e-16	8.756525604627571e-18	8.133023529987782e-17	-1.5275679875159323e-17	-1.263380822973822e-16	-3.562640602492596e-17	4.977526381998464e-17	-3.223800014953201e-17	-2.0417406092950335e-17	-4.269238805525777e-17
0.3903028230370955	0.9999999999078318	0.013199998256099452	6.383516742047415e-5	2.768712194688033e-7	8.705989825146193e-10	-1.3145033376527439e-12	-4.8948107177701366e-14	5.564962803134485e-17	1.716877367780174e-17	-3.557608049267905e-16	-8.014371039097433e-17	1.6218413633245692e-16	1.3835108423461024e-16	-1.3451170153603562e-16	1.4819430814968865e-17	-5.046096369535123e-18	8.661785232527363e-17	1.6160895994844327e-16	-1.5615802504317526e-16	-5.674406514646176e-17	1.466658393702796e-16	-9.883167262597415e-17	3.378312261600294e-18	8.142332018994572e-18	4.0850145793950475e-17	-6.75546472503086e-17	-4.259684365386736e-17	-1.7551941159707676e-17	-4.9186261704940816e-17	-1.4981381241645615e-17	4.4142665472931063e-17	1.6173351257652515e-16	-1.6929564599590672e-16	-9.846584639397851e-17	-2.0602052570543023e-16	1.1605889291553047e-16	1.7039022041958718e-16	-8.423577454889772e-18	-2.429273247454187e-16	-9.98146646567669e-17	-1.808408284895088e-16	-7.958181985641555e-18	-2.7570677649983805e-17	-1.9713566515373388e-16	-9.527484915688714e-17	1.450899969309163e-16	-6.63456451939154e-17
0.3903031679721666	0.9999999995682295	0.01639999825095227	9.854771051490295e-5	5.31164682130676e-7	2.0760719906639173e-9	-3.863132386970857e-12	-1.7998516305683448e-13	-3.3376820613775206e-15	-9.621602417542119e-17	3.119824085483464e-16	3.2854639968624324e-17	3.626040349211345e-16	-3.9654589005053646e-16	1.8404205147522588e-16	-4.506933725382381e-17	6.983012208776749e-17	6.541116361556351e-17	-1.1511739474307102e-16	-4.0587176279303866e-17	-2.482519599397039e-17	1.3186576059930698e-16	8.595090654013296e-18	9.673635176978098e-17	3.3505815521842523e-19	1.403002916872357e-17	-1.196409537131765e-16	9.500392238741283e-17	-7.235649793249861e-17	2.245460222699788e-18	9.377032030615276e-17	2.9560190567119595e-17	-3.3029297075654556e-17	4.633476934661021e-17	1.3171955911527808e-17	2.8593362245312513e-16	-2.7868980221416753e-16	2.3094602545800186e-17	-3.152062180833841e-16	1.5211625611947535e-16	-1.3336252681967058e-17	2.715227420089696e-17	2.445186090632495e-17	-9.448309250517389e-17	8.244379896698972e-17	1.6304700467864243e-16	-1.058760232860348e-16	3.896887427834307e-17
0.3903035876049561	0.9999999979763444	0.019599998374826177	0.0001407753816555884	9.070662950780166e-7	4.242981844797859e-9	-9.118974529211936e-12	-5.008977954662953e-13	-1.62355112177535e-14	1.0561824045997969e-14	-3.0772508838126475e-14	1.5046856029080197e-14	-1.3994778599600789e-14	2.959726164747429e-14	1.324416930151039e-14	-5.294744368163202e-15	-1.4288617650474758e-15	5.341970848657159e-15	3.172761892829089e-15	-2.3352979826284236e-14	1.1705375839809974e-14	2.948359302676515e-15	1.9096516875875303e-15	-3.432477899909366e-15	-4.382728713436706e-15	9.406732381492594e-15	-1.7122167953029324e-14	-2.6379669921074233e-15	-1.4181789787467684e-14	-1.2013827817476175e-14	-8.589593886213821e-15	5.035083539067991e-15	6.667983159266197e-15	5.056170729823263e-15	-1.1216348679753039e-14	-7.9386793436078995e-16	-6.1026481202412055e-15	-3.2766933880106097e-16	6.817925018898814e-15	1.4101644406432894e-14	-8.625063765379857e-15	2.6579313247312327e-15	-1.8795340353343382e-15	-1.8123811497911994e-14	1.0078093092109699e-14	-8.531111698044358e-15	-1.7838395499608906e-14	3.754411642016989e-15
0.3903040820945276	1.0000000000135163	0.022799995953393895	0.0001905247891104045	1.4284935056968695e-6	7.775599074096187e-9	-1.9773759927531862e-11	-1.2981361672672454e-12	-2.142201815281954e-14	-2.133588105285236e-16	-2.352496251106331e-17	-1.472920066364601e-16	2.237769022883873e-16	2.712656945302824e-17	3.760186395030497e-17	-9.366750438015714e-17	-1.2608293221491487e-16	1.5663463825017428e-16	-7.441002094636996e-17	-7.395217538850921e-17	-4.482297846555674e-18	1.0904677947796997e-16	2.0009105060381255e-17	-1.347183020654444e-16	-2.0426296985133063e-17	-4.814531706381224e-17	1.3146804866786094e-16	-8.249868262947485e-17	-6.388592746555348e-17	-3.8337657986464503e-16	2.5210714617669716e-16	-1.4908403842465632e-16	6.505610431625513e-17	-7.458573912003934e-17	7.270644472436037e-17	5.789643499935892e-17	4.7537304183711655e-17	-6.508062042258923e-16	1.6205633830689393e-16	1.144027825600287e-17	3.6908812240111214e-17	4.723689771573898e-17	-6.978717246335269e-17	5.929066293487506e-17	-1.7637337005118793e-16	8.137041316656962e-17	-6.555835927182668e-17	5.602512797870755e-17
0.3903046515204357	0.9999999999948461	0.02599999823515461	0.00024780126517945367	2.1194865905151477e-6	1.317186160385192e-8	-3.77768316575941e-11	-2.851855480198457e-12	-5.373665390581053e-14	-8.772701377085099e-16	-2.311376675282634e-16	1.957865381934752e-16	4.774627893152679e-16	-4.428475955310881e-16	-9.354693903120749e-18	-1.504824586253282e-16	2.576449358462796e-18	-6.819089858925072e-17	2.7681434047343237e-16	-3.6529843359702126e-16	1.3035670880832523e-16	1.2583410443439774e-16	-6.377272416257381e-17	-1.473919257382443e-17	-9.113228342636759e-17	-1.4607885818931534e-16	6.317140038807967e-17	1.7793043140370031e-16	-2.136647721959974e-16	1.609222378305101e-16	-1.14480072768364e-16	1.6167309903423029e-18	5.382691033894601e-17	-1.850248122240821e-17	-2.0082804665874424e-16	3.629802474228697e-16	-5.843632052582337e-16	4.1436839300346716e-16	-2.571991509221197e-16	1.3967024943942214e-17	-2.9930221417643824e-17	2.275846833746795e-16	-3.1279262192217597e-16	2.32660268655824e-16	1.3646848492266235e-16	-4.798173268248093e-16	5.317835235466771e-16	-8.955955369805456e-16
0.3903052959328108	0.9999999999801439	0.02919999822976094	0.0003126138219620613	3.0041778512857654e-6	2.0995498258918127e-8	-6.679182798552278e-11	-5.7129918519437045e-12	-1.2207406148489217e-13	-1.7291450298192162e-15	2.2076275277891672e-16	-2.8877278650511234e-16	1.702817387349406e-16	9.369924220500355e-17	-1.5377737977566648e-16	2.78385881834493e-16	-3.9072955678297476e-16	1.3024616220489438e-16	-4.669276373781525e-16	3.929128443058724e-16	-4.729326955583493e-16	2.3525204736110137e-16	1.0642220797227826e-16	1.337533331032617e-16	-8.339524242392245e-17	-1.742270989739162e-16	1.3090870213379206e-19	-1.1869838106401128e-16	2.531610399585826e-18	-1.1492802688897086e-16	5.1880328086397296e-17	-3.1474693453240624e-19	8.627478240736805e-18	4.405639704858613e-16	-8.175168897880178e-16	1.6767876608252745e-15	-1.8128158022386154e-15	1.9501004918832506e-15	-1.5374331097236546e-15	5.511087865290016e-16	1.1945973787072856e-16	-7.25511655436636e-16	1.0946859869321724e-15	-1.2537878840868807e-15	1.6407228830829527e-15	-1.9354163113005564e-15	2.233218311748201e-15	-2.090819684766409e-15
0.3903060154969245	0.9999999999264382	0.03239999822429428	0.00038497101828835744	4.1068566628887994e-6	3.1894434279446784e-8	-1.1101226580211878e-10	-1.0641443576970254e-11	-2.526946335998548e-13	-3.904723125765282e-15	-5.982068646453081e-16	6.630847274775404e-16	-5.783080226214709e-16	3.8191731077943657e-16	1.3605360179517167e-16	-1.933845640040465e-16	1.6273861299556223e-16	-1.925813050666077e-16	1.5143067062290435e-16	-7.788887898584316e-17	1.1176324784389669e-16	-3.228956759771263e-16	-2.5448428704097107e-17	1.7966965106754503e-17	4.6624143940759386e-17	6.458224943313278e-18	-2.5396334552303142e-17	2.1750482119393985e-16	-2.369931256064299e-16	3.295548906232095e-17	-1.1579663133435432e-17	1.7048764819074965e-16	3.0854783271425447e-16	-5.035726177027202e-16	4.227379804576756e-16	-7.053330322769778e-16	7.43662468636227e-16	-6.228162836122083e-16	6.854540613307604e-16	-1.0207084268379728e-15	6.227573643176538e-16	3.1670938762284466e-16	-1.1617790659153144e-15	1.3873050547503138e-15	-1.5886261117665742e-15	1.4130539889151092e-15	-1.032309248723022e-15	6.496146772098541e-16
0.3903068103540429	0.9999999996999068	0.03559999821875569	0.0004648827847629961	5.451962898952133e-6	4.6598569535564795e-8	-1.754334611161315e-10	-1.8689219459554937e-11	-4.864064422119411e-13	-7.872019282372466e-15	1.0640641986722755e-15	-7.014639453939384e-16	2.52633261536106e-16	-1.1161800255657335e-17	-5.495178410443192e-16	6.479938460165007e-16	-4.441075541734841e-16	1.8448167602459215e-16	-3.447573280629759e-16	1.6703223149169783e-16	-3.2635694196058894e-16	6.248158537321614e-16	-3.604675560419738e-16	1.35558602867965e-16	-3.642437462005752e-16	5.712030959362861e-16	-4.520061091771068e-16	3.964394702837839e-16	-4.932792938521539e-16	4.1199070173951056e-17	-6.475501902110329e-17	4.2693900604895384e-18	2.284631108470094e-16	2.501318208458455e-16	-8.805889157451333e-16	1.911411000510565e-15	-2.8294728585728016e-15	3.4435675055394828e-15	-3.669368349039818e-15	3.7210368870485305e-15	-4.712889255445559e-15	5.024091058766574e-15	-5.264344804015411e-15	4.649627947049323e-15	-2.9897294341170003e-15	6.833731971006094e-16	1.6368641530549281e-15	-2.7732020321423535e-15
0.39030768065509963	0.9999999987015054	0.038799998306495116	0.0005523599887793656	7.064109639146279e-6	6.592325181723681e-8	-2.6580596523074705e-10	-3.126001907290242e-11	-8.888136797455145e-13	-1.698174830496235e-14	9.049730295701398e-18	2.7940405967758946e-17	6.751461925615272e-16	-1.0738342855614238e-15	1.1447589824652446e-15	-7.617260703201895e-16	4.3745769097023194e-16	-4.527455047575274e-16	5.293509588070444e-16	-5.126172297789972e-16	6.07302233074961e-16	-3.2503872540188557e-16	-1.2405046398861744e-17	4.43448210769475e-17	5.056154128725607e-16	-8.882120487427379e-16	1.3840807481019924e-15	-1.3379858915028217e-15	1.3307921149628104e-15	-1.7039662135012986e-15	2.055135475801324e-15	-1.72091997678333e-15	-5.778430758777817e-17	2.2353266515597024e-15	-4.020649284303623e-15	4.95432917580068e-15	-4.895534598339009e-15	4.041489030419549e-15	-1.6020308006120787e-15	-3.362544860281503e-15	9.380398537428516e-15	-1.4381675181287748e-14	1.7668492257175372e-14	-1.9326250978355718e-14	1.6951428409149762e-14	-1.0113102093461432e-14	3.4298022855406003e-16	6.34440801835623e-15
